"","state","name","ncesID","acfrs_original_name"
"1508","ND","Washburn Public School District 4","3819290","washburn pub sch dist 4"
"1509","ND","Westhope Public School District 17","3819470","westhope pub sch dist 17"
"1510","ND","White Shield School District 85","3819680","white shield sch dist 85"
"1511","ND","Williams County School District 8","3813760","williams county school district 8"
"1512","ND","Wilton Public School District 1","3813200","wilton public school dist 1"
"1513","ND","Wing School District 28","3820130","wing sch dist 28"
"1514","ND","Wishek School District #19","3820190","wishek school district #19"
"1515","ND","Wyndmere Public School District #42","3820310","wyndmere public school dist #42"
"1516","ND","Zeeland Public School District 4","3820400","zeeland pub sch dist 4"
"1517","NE","Crofton Community Schools","3105630",NA
"1518","NE","Don Iphan-Trumbu Ll Public Schools District No. 40-0126","3100121","Don Iphan-Trumbu Ll Public Schools District No. 40-0126"
"1519","NE","Elkhorn Valley Public School District No. 80","3100025","Elkhorn Valley Public School District No. 80"
"1520","NE","Harvard School District No. 18 0011","3171550","Harvard School District No. 18"
"1521","NE","Homer Community School District No. 31 R","3172000",NA
"1522","NE","Omaha City School District 1","3174820","omaha city school district 1"
"1523","NH","Gilford School District","3303180","Gilford School District"
"1524","NH","Hooksett School District","3303870","hooksett sch dist"
"1525","NH","Rivendell Interstate School District","5000024","Rivendell Interstate School District"
"1526","NJ","Alexandria Township School District","3400690","Alexandria Township School District"
"1527","NJ","Allamuchy Township School District","3400720","Allamuchy Township School District"
"1528","NJ","Allendale Public School District","3400750","Allendale Public School District"
"1529","NJ","Alloway Twp School District","3400810","Alloway Twp School District"
"1530","NJ","Alpha Borough School District","3400840","Alpha Borough School District"
"1531","NJ","Alpine School District","3400870","Alpine School District"
"1532","NJ","Andover Regional School District","3400900","Andover Regional School District"
"1533","NJ","Atlantic Highlands School District","3401020","Atlantic Highlands School District"
"1534","NJ","Avalon School District","3401110","Avalon School District"
"1535","NJ","Avon Boro School District","3401140","Avon Boro School District"
"1536","NJ","Barrington School District","3401170","Barrington School District"
"1537","NJ","Bay Head Borough School District","3401230","Bay Head Borough School District"
"1538","NJ","Beach Haven School District","3401290","Beach Haven School District"
"1539","NJ","Bedminster Township Public School District","3401320","Bedminster Township Public School District"
"1540","NJ","Belvidere School District","3401440","Belvidere School District"
"1541","NJ","Berlin Borough School District","3401590","Berlin Borough School District"
"1542","NJ","Berlin Township School District","3401620","Berlin Township School District"
"1543","NJ","Bethlehem Township School District","3401710","Bethlehem Township School District"
"1544","NJ","Beverly City School District","3401740","Beverly City School District"
"1545","NJ","Blairstown Elementary Township School District","3401800","Blairstown Elementary Township School District"
"1546","NJ","Bloomingdale School District","3401860","Bloomingdale School District"
"1547","NJ","Bloomsbury Borough School District","3401890","Bloomsbury Borough School District"
"1548","NJ","Bradley Beach School District","3402130","Bradley Beach School District"
"1549","NJ","Branchburg Township School District","3402160","Branchburg Township School District"
"1550","NJ","Brielle Boro School District","3402310","Brielle Boro School District"
"1551","NJ","Brigantine Public School District","3402340","Brigantine Public School District"
"1552","NJ","Brooklawn Public School District","3402370","Brooklawn Public School District"
"1553","NJ","Butler Public School District","3402520","Butler Public School District"
"1554","NJ","Byram Township School District","3402550","Byram Township School District"
"1555","NJ","Califon Borough School District","3402610","Califon Borough School District"
"1556","NJ","Carlstadt Publicschool District","3402790","Carlstadt PublicSchool District"
"1557","NJ","Carlstadt-East Rutherford Regional High School District","3402800","Carlstadt-East Rutherford Regional High School District"
"1558","NJ","Cedar Grove Township School District","3402850","Cedar Grove Township School District"
"1559","NJ","Chester Township School District","3403060","CHESTER TOWNSHIP SCHOOL DISTRICT"
"1560","NJ","Chesterfield Township School District","3403090","Chesterfield Township School District"
"1561","NJ","Clinton Township School District","3403360","Clinton Township School District"
"1562","NJ","Closter Public School District","3403390","Closter Public School District"
"1563","NJ","Cranbury Township School District","3403540","Cranbury Township School District"
"1564","NJ","Cresskill Public School District","3403600","Cresskill Public School District"
"1565","NJ","Deal Boro School District","3403630","Deal Boro School District"
"1566","NJ","Deerfield Township School District","3403660","Deerfield Township School District"
"1567","NJ","Delanco Township School District","3403690","Delanco Township School District"
"1568","NJ","Delaware Township School District","3403720","Delaware Township School District"
"1569","NJ","Delaware Valley Regional High School District","3403750","Delaware Valley Regional High School District"
"1570","NJ","Demarest School District","3403810","Demarest School District"
"1571","NJ","Dennis Township School District","3403840","Dennis Township School District"
"1572","NJ","Denville Township K-8 School District","3403870","Denville Township K-8 School District"
"1573","NJ","Downe Township School District","3403960","Downe Township School District"
"1574","NJ","Dunellen Public School District","3404020","Dunellen Public School District"
"1575","NJ","Eagleswood Township School District","3404050","Eagleswood Township School District"
"1576","NJ","East Amwell Township School District","3404080","East Amwell Township School District"
"1577","NJ","East Greenwich Township School District","3404140","East Greenwich Township School District"
"1578","NJ","East Hanover Township School District","3404170","East Hanover Township School District"
"1579","NJ","East Newark School District","3404200","East Newark School District"
"1580","NJ","East Rutherford School District","3404290","East Rutherford School District"
"1581","NJ","Eastampton Township School District","3404350","Eastampton Township School District"
"1582","NJ","Edgewater School District","3404440","Edgewater School District"
"1583","NJ","Elk Township School District","3404620","Elk Township School District"
"1584","NJ","Elsinboro Township School District","3404680","Elsinboro Township School District"
"1585","NJ","Emerson Public School District","3404710","Emerson Public School District"
"1586","NJ","Estell Manor School District","3404860","Estell Manor School District"
"1587","NJ","Fair Haven School District","3404950","Fair Haven School District"
"1588","NJ","Farmingdale Public School District","3405130","Farmingdale Public School District"
"1589","NJ","Florham Park School District","3405250","Florham Park School District"
"1590","NJ","Folsom Borough School District","3405280","Folsom Borough School District"
"1591","NJ","Frankford Township Consolidated School District","3405340","Frankford Township Consolidated School District"
"1592","NJ","Franklin Borough School District","3405400","Franklin Borough School District"
"1593","NJ","Franklin Lakes School District","3405370","Franklin Lakes School District"
"1594","NJ","Franklin Township Public Schools","3405490","Franklin Township Public Schools"
"1595","NJ","Fredon Township School District","3405550","Fredon Township School District"
"1596","NJ","Frelinghuysen Township School District","3405670","Frelinghuysen Township School District"
"1597","NJ","Frenchtown Borough School District","3405700","Frenchtown Borough School District"
"1598","NJ","Galloway Township School District","3405730","Galloway Township School District"
"1599","NJ","Garwood Boro","3405790","Garwood Boro"
"1600","NJ","Gibbsboro Elementary School District","3405850","Gibbsboro Elementary School District"
"1601","NJ","Glen Ridge Public School District","3405940","Glen Ridge Public School District"
"1602","NJ","Glen Rock Public School District","3405970","Glen Rock Public School District"
"1603","NJ","Great Meadows Regional School District","3400008","Great Meadows Regional School District"
"1604","NJ","Green Brook Township Public School District","3406120","Green Brook Township Public School District"
"1605","NJ","Green Township School District","3406090","Green Township School District"
"1606","NJ","Greenwich Township School District (Cumberland)","3406150","Greenwich Township School District"
"1607","NJ","Greenwich Township School District (Gloucester)","3406180","Greenwich Township School District"
"1608","NJ","Greenwich Township School District (Warren)","3406210","Greenwich Township School District"
"1609","NJ","Hainesport Township School District","3406420","Hainesport Township School District"
"1610","NJ","Hamburg School District","3406480","Hamburg School District"
"1611","NJ","Hampton Borough School District","3406600","Hampton Borough School District"
"1612","NJ","Hampton Township School District","3406630","Hampton Township School District"
"1613","NJ","Hanover Park Regional High School District","3406660","Hanover Park Regional High School District"
"1614","NJ","Hanover Township School District","3406690","Hanover Township School District"
"1615","NJ","Harding Township School District","3406720","Harding Township School District"
"1616","NJ","Hardyston Township School District","3406780","Hardyston Township School District"
"1617","NJ","Harmony Township School District","3406810","HARMONY TOWNSHIP SCHOOL DISTRICT"
"1618","NJ","Harrington Park School District","3406840","Harrington Park School District"
"1619","NJ","Harrison Board of Education","3406900","Harrison Board Of Education"
"1620","NJ","Haworth Public School District","3406960","Haworth Public School District"
"1621","NJ","Henry Hudson Regional School District","3407050","Henry Hudson Regional School District"
"1622","NJ","High Bridge Borough School District","3407110","High Bridge Borough School District"
"1623","NJ","High Point Regional High School District","3407140","High Point Regional High School District"
"1624","NJ","Hillsdale School District","3407260","Hillsdale School District"
"1625","NJ","Ho-Ho-Kus School District","3407320","Ho-Ho-Kus School District"
"1626","NJ","Holland Township School District","3407380","Holland Township School District"
"1627","NJ","Hope Township School District","3407470","Hope Township School District"
"1628","NJ","Island Heights School District","3407710","Island Heights School District"
"1629","NJ","Kenilworth School District","3407920","Kenilworth School District"
"1630","NJ","Kingwood Township School District","3408010","Kingwood Township School District"
"1631","NJ","Kinnelon School District","3408040","Kinnelon School District"
"1632","NJ","Kittatinny Regional School District","3408060","Kittatinny Regional School District"
"1633","NJ","Knowlton Township School District","3408070","Knowlton Township School District"
"1634","NJ","Lacey Township School District","3408100","Lacey Township School District"
"1635","NJ","Lafayette Township School District","3408130","Lafayette Township School District"
