"","state.abb","state.name","id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","ncesID","name_nces","enrollment_20","fte_20","revenue_nces_20","expenditure_nces_20","enrollment_21","fte_21","revenue_nces_21","expenditure_nces_21","county","city","zip","zip4","locale","latitude","longitude","congresstional_code","metro_code","enrollment_22","fte_22","url"
"237","NY","New York","NA",2020,"new york city geographic district # 31","School District",3985139332.29427,351661401.047841,0,0,2379217030.77666,0,4452442161.90309,2568425864.98076,"NA",2065475299.49803,2065475299.49803,NA,"3600103",NA,64190,4579.82,"NA","NA",62857,4668.6,"NA","NA","Richmond County","STATEN ISLAND",10301,"4547","11-City: Large",40.609046,-74.104347,3611,"1-Metropolitan Area",60749,4751.01,NA
"238","NY","New York","NA",2021,"new york city geographic district # 31","School District",3347328744.80774,378966724.608735,0,78300784.1212538,2683813327.79514,0,4554394037.28064,2477252164.39648,"NA",2015712142.3591,2015712142.3591,NA,"3600103",NA,64190,4579.82,"NA","NA",62857,4668.6,"NA","NA","Richmond County","STATEN ISLAND",10301,"4547","11-City: Large",40.609046,-74.104347,3611,"1-Metropolitan Area",60749,4751.01,NA
"239","NY","New York","NA",2022,"new york city geographic district # 31","School District",3986152916.90537,475714383.712191,1001249839.97352,0,2079897310.09733,0,4712757502.81555,2421079976.6845,"NA",2369808090.39294,2369808090.39294,NA,"3600103",NA,64190,4579.82,"NA","NA",62857,4668.6,"NA","NA","Richmond County","STATEN ISLAND",10301,"4547","11-City: Large",40.609046,-74.104347,3611,"1-Metropolitan Area",60749,4751.01,NA
"240","PA","Pennsylvania","87525",2020,"school district of philadelphia","School District",8193140034,511753446,3571478000,0,179300000,0,3353252480,0,"211189644",3931250090,3861891368,-3931249259,"4218990","philadelphia city sd",130617,7789.23,"3705298000","3967179000",124111,7855.67,"3812902000","3899835000","Philadelphia County","Philadelphia",19130,NA,"11-City: Large",39.96101,-75.162641,4203,"1-Metropolitan Area",118053,7968.97,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/PA/School%20District%20of%20Philadelphia/PA%20School%20District%20of%20Philadelphia%202020.pdf"
"241","PA","Pennsylvania","87525",2021,"school district of philadelphia","School District",8343807884,592436634,3790600000,0,186300000,0,3424689405,0,"206000000",3945983515,4010160109,-3976632563,"4218990","philadelphia city sd",130617,7789.23,"3705298000","3967179000",124111,7855.67,"3812902000","3899835000","Philadelphia County","Philadelphia",19130,NA,"11-City: Large",39.96101,-75.162641,4203,"1-Metropolitan Area",118053,7968.97,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/PA/School%20District%20of%20Philadelphia/PA%20School%20District%20of%20Philadelphia%202021.pdf"
"242","PA","Pennsylvania","87525",2022,"school district of philadelphia","School District",8177981593,759353591,3253100000,0,208300000,0,4098528125,1548520042,"218815836",4272581672,4651065458,-3647504211,"4218990","philadelphia city sd",130617,7789.23,"3705298000","3967179000",124111,7855.67,"3812902000","3899835000","Philadelphia County","Philadelphia",19130,NA,"11-City: Large",39.96101,-75.162641,4203,"1-Metropolitan Area",118053,7968.97,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/PA/School%20District%20of%20Philadelphia/PA%20School%20District%20of%20Philadelphia%202022.pdf"
"243","PA","Pennsylvania","87525",2023,"school district of philadelphia","School District",8175622809,1082177088,3519700000,NA,174700000,NA,4270403875,1786431263,"224613143",4278034926,4832473935,-3155212550,"4218990","philadelphia city sd",130617,7789.23,"3705298000","3967179000",124111,7855.67,"3812902000","3899835000","Philadelphia County","Philadelphia",19130,NA,"11-City: Large",39.96101,-75.162641,4203,"1-Metropolitan Area",118053,7968.97,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/PA/School%20District%20of%20Philadelphia/PA%20School%20District%20of%20Philadelphia%202023.pdf"
"244","SC","South Carolina","43341",2020,"charleston county school district","School District",2050410740,62734771,583236524,0,501590758,0,2099747035,0,"61960176",794107999,895123983,0,"4501440","charleston 01",50299,3462.4,"973407000","952265000",48330,3586.55,"1040191000","984936000","Charleston County","Charleston",29401,NA,"12-City: Mid-size",32.7879,-79.930751,4501,"1-Metropolitan Area",49331,3822.48,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/Charleston%20County%20School%20District/SC%20Charleston%20County%20School%20District%202020.pdf"
"245","SC","South Carolina","43341",2021,"charleston county school district","School District",2170073108,110535220,656117028,0,604134867,0,2158311968,0,"6131547",905067586,963164121,0,"4501440","charleston 01",50299,3462.4,"973407000","952265000",48330,3586.55,"1040191000","984936000","Charleston County","Charleston",29401,NA,"12-City: Mid-size",32.7879,-79.930751,4501,"1-Metropolitan Area",49331,3822.48,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/Charleston%20County%20School%20District/SC%20Charleston%20County%20School%20District%202021.pdf"
"246","SC","South Carolina","43341",2022,"charleston county school district","School District",2171137557,108870742,595948185,0,718715844,0,2264868490,588583936,"6664165",990803695,1091173718,0,"4501440","charleston 01",50299,3462.4,"973407000","952265000",48330,3586.55,"1040191000","984936000","Charleston County","Charleston",29401,NA,"12-City: Mid-size",32.7879,-79.930751,4501,"1-Metropolitan Area",49331,3822.48,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/Charleston%20County%20School%20District/SC%20Charleston%20County%20School%20District%202022.pdf"
"247","SC","South Carolina","43341",2023,"charleston county school district","School District",2032610603,359951870,687555412,NA,558988920,NA,2381423185,694460887,"7075300",1103387619,1218088793,-965848979,"4501440","charleston 01",50299,3462.4,"973407000","952265000",48330,3586.55,"1040191000","984936000","Charleston County","Charleston",29401,NA,"12-City: Mid-size",32.7879,-79.930751,4501,"1-Metropolitan Area",49331,3822.48,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/Charleston%20County%20School%20District/SC%20Charleston%20County%20School%20District%202023.pdf"
"248","SC","South Carolina","38341",2020,"the school district of greenville county","School District",2523154282,143896070,895763981,0,760663343,0,1696182521,0,"11027109",940707649,954914212,0,"4502310","greenville 01",77302,5003.8,"1004916000","930194000",74094,4990.38,"1058506000","984000000","Greenville County","Greenville",29601,NA,"21-Suburb: Large",34.8439,-82.396061,4504,"1-Metropolitan Area",76939,5133.93,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/The%20School%20District%20of%20Greenville%20County/SC%20The%20School%20District%20of%20Greenville%20County%202020.pdf"
"249","SC","South Carolina","38341",2021,"the school district of greenville county","School District",2736790589,151727868,1014813176,0,919301322,0,1780789326,0,"9600730",997471803,1043035976,0,"4502310","greenville 01",77302,5003.8,"1004916000","930194000",74094,4990.38,"1058506000","984000000","Greenville County","Greenville",29601,NA,"21-Suburb: Large",34.8439,-82.396061,4504,"1-Metropolitan Area",76939,5133.93,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/The%20School%20District%20of%20Greenville%20County/SC%20The%20School%20District%20of%20Greenville%20County%202021.pdf"
"250","SC","South Carolina","38341",2022,"the school district of greenville county","School District",2631862828,134267805,860615385,0,1065211698,0,1827469717,663777757,"9779983",1060578074,1147588388,0,"4502310","greenville 01",77302,5003.8,"1004916000","930194000",74094,4990.38,"1058506000","984000000","Greenville County","Greenville",29601,NA,"21-Suburb: Large",34.8439,-82.396061,4504,"1-Metropolitan Area",76939,5133.93,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/The%20School%20District%20of%20Greenville%20County/SC%20The%20School%20District%20of%20Greenville%20County%202022.pdf"
"251","SC","South Carolina","38341",2023,"the school district of greenville county","School District",2425433460,204305436,1004424629,NA,796006899,NA,1927222860,769697540,"10315602",1085980145,1236598209,-1286527604,"4502310","greenville 01",77302,5003.8,"1004916000","930194000",74094,4990.38,"1058506000","984000000","Greenville County","Greenville",29601,NA,"21-Suburb: Large",34.8439,-82.396061,4504,"1-Metropolitan Area",76939,5133.93,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/SC/The%20School%20District%20of%20Greenville%20County/SC%20The%20School%20District%20of%20Greenville%20County%202023.pdf"
"252","TN","Tennessee","87787",2020,"board of education of shelby county","School District",958891499,67233887,181063,190965425,879359591,0,1548452567,0,"12116958",1162335680,1336828018,-800936567,"4700148","memphis-shelby county schools",113198,6897,"1347179000","1395085000",110780,6546.09,"1385982000","1382789000","Shelby County","Memphis",38112,NA,"11-City: Large",35.130137,-89.975672,4709,"1-Metropolitan Area",105596,6694.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Board%20of%20Education%20of%20Shelby%20County/TN%20Board%20of%20Education%20of%20Shelby%20County%202020.pdf"
"253","TN","Tennessee","87787",2021,"board of education of shelby county","School District",1224370835,80275706,27221,161236908,1130535591,0,1554560497,0,"13532317",1332786133,1375925703,0,"4700148","memphis-shelby county schools",113198,6897,"1347179000","1395085000",110780,6546.09,"1385982000","1382789000","Shelby County","Memphis",38112,NA,"11-City: Large",35.130137,-89.975672,4709,"1-Metropolitan Area",105596,6694.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Board%20of%20Education%20of%20Shelby%20County/TN%20Board%20of%20Education%20of%20Shelby%20County%202021.pdf"
"254","TN","Tennessee","87787",2022,"board of education of shelby county","School District",1137820317,125479101,58210,595080353,997809591,0,2129214223,0,"12700849",1404707288,1627631646,-1043089199,"4700148","memphis-shelby county schools",113198,6897,"1347179000","1395085000",110780,6546.09,"1385982000","1382789000","Shelby County","Memphis",38112,NA,"11-City: Large",35.130137,-89.975672,4709,"1-Metropolitan Area",105596,6694.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Board%20of%20Education%20of%20Shelby%20County/TN%20Board%20of%20Education%20of%20Shelby%20County%202022.pdf"
"255","TN","Tennessee","87787",2023,"board of education of shelby county","School District",897252245,119459443,58210,191120582,763638281,NA,1808058451,556231584,"13248386",1564384698,1734929249,-504072485,"4700148","memphis-shelby county schools",113198,6897,"1347179000","1395085000",110780,6546.09,"1385982000","1382789000","Shelby County","Memphis",38112,NA,"11-City: Large",35.130137,-89.975672,4709,"1-Metropolitan Area",105596,6694.54,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Board%20of%20Education%20of%20Shelby%20County/TN%20Board%20of%20Education%20of%20Shelby%20County%202023.pdf"
"256","TN","Tennessee","107065",2020,"knox county schools","School District",131523307,0,15036000,0,29575244,0,975690620,0,"0",609489608,601675790,0,"4702220","knox county",61545,3925.3,"604658000","596329000",59169,3931.42,"653066000","611632000","Knox County","Knoxville",37902,NA,"21-Suburb: Large",35.96136,-83.915571,4702,"1-Metropolitan Area",60426,4016.73,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Knox%20County%20Schools/TN%20Knox%20County%20Schools%202020.pdf"
"257","TN","Tennessee","107065",2021,"knox county schools","School District",139863723,0,5443392,0,39453803,0,1069967426,0,"0",605347710,675775385,0,"4702220","knox county",61545,3925.3,"604658000","596329000",59169,3931.42,"653066000","611632000","Knox County","Knoxville",37902,NA,"21-Suburb: Large",35.96136,-83.915571,4702,"1-Metropolitan Area",60426,4016.73,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Knox%20County%20Schools/TN%20Knox%20County%20Schools%202021.pdf"
"258","TN","Tennessee","107065",2022,"knox county schools","School District",156187494,0,16005458,0,46555298,0,1070188228,0,"0",623144333,781733372,0,"4702220","knox county",61545,3925.3,"604658000","596329000",59169,3931.42,"653066000","611632000","Knox County","Knoxville",37902,NA,"21-Suburb: Large",35.96136,-83.915571,4702,"1-Metropolitan Area",60426,4016.73,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Knox%20County%20Schools/TN%20Knox%20County%20Schools%202022.pdf"
"259","TN","Tennessee","107203",2020,"metropolitan nashville public schools","School District",134694725,0,0,85027339,1196937989,0,62553403,0,"0",1143811138,1143811138,0,"4703180","davidson county",85588,5529.6,"1259031000","1151304000",80494,5245.5,"1508635000","1215256000","Davidson County","Nashville",37204,NA,"11-City: Large",36.1219,-86.766811,4705,"1-Metropolitan Area",80381,4856.29,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Metropolitan%20Nashville%20Public%20Schools/TN%20Metropolitan%20Nashville%20Public%20Schools%202020.pdf"
"260","TN","Tennessee","107203",2021,"metropolitan nashville public schools","School District",134694725,0,0,62553403,1061732808,0,892705147,0,"0",1230324489,1333733574,0,"4703180","davidson county",85588,5529.6,"1259031000","1151304000",80494,5245.5,"1508635000","1215256000","Davidson County","Nashville",37204,NA,"11-City: Large",36.1219,-86.766811,4705,"1-Metropolitan Area",80381,4856.29,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Metropolitan%20Nashville%20Public%20Schools/TN%20Metropolitan%20Nashville%20Public%20Schools%202021.pdf"
"261","TN","Tennessee","107203",2022,"metropolitan nashville public schools","School District",215011546,0,0,338115259,805950838,0,1103122921,0,"0",1382262484,1535487783,0,"4703180","davidson county",85588,5529.6,"1259031000","1151304000",80494,5245.5,"1508635000","1215256000","Davidson County","Nashville",37204,NA,"11-City: Large",36.1219,-86.766811,4705,"1-Metropolitan Area",80381,4856.29,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Metropolitan%20Nashville%20Public%20Schools/TN%20Metropolitan%20Nashville%20Public%20Schools%202022.pdf"
"262","TN","Tennessee","107389",2020,"rutherford county schools","School District",194241342,54795278,0,56254755,137665254,0,872748668,229017352,"1780810",443132101,444774269,NA,"4703690","rutherford county",47458,3083.9,"461443000","493333000",47186,3008.05,"501384000","563614000","Rutherford County","Murfreesboro",37128,NA,"21-Suburb: Large",35.812086,-86.403053,4704,"1-Metropolitan Area",49253,3082.8,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Rutherford%20County%20Schools/TN%20Rutherford%20County%20Schools%202020.pdf"
"263","TN","Tennessee","107389",2021,"rutherford county schools","School District",191405854,40384350,0,42123364,149056443,0,939851918,284767091,"1965061",493952264,595234346,NA,"4703690","rutherford county",47458,3083.9,"461443000","493333000",47186,3008.05,"501384000","563614000","Rutherford County","Murfreesboro",37128,NA,"21-Suburb: Large",35.812086,-86.403053,4704,"1-Metropolitan Area",49253,3082.8,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Rutherford%20County%20Schools/TN%20Rutherford%20County%20Schools%202021.pdf"
"264","TN","Tennessee","107389",2022,"rutherford county schools","School District",190295261,41093720,0,224126502,147335929,0,1181535926,323095736,"1923311",474092425,579138788,-175620631,"4703690","rutherford county",47458,3083.9,"461443000","493333000",47186,3008.05,"501384000","563614000","Rutherford County","Murfreesboro",37128,NA,"21-Suburb: Large",35.812086,-86.403053,4704,"1-Metropolitan Area",49253,3082.8,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/School%20District/TN/Rutherford%20County%20Schools/TN%20Rutherford%20County%20Schools%202022.pdf"
