"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"1600000US3128000","Lincoln city, Nebraska","120407","1708","5.6","1.1","3.4","0.8","8.2","1.6","9.1","1.6","13.8","1.8","18.8","2.0","12.9","1.5","16.2","1.4","6.3","1.1","5.6","0.9","62294","2375","81837","2714","32.9","(X)","(X)","(X)","(X)","(X)","67818","2884","3.2","1.2","0.8","0.5","4.5","1.5","5.0","1.5","10.9","2.0","17.2","2.5","16.8","2.4","23.2","2.5","9.7","1.7","8.8","1.5","87585","4679","104727","4364","(X)","(X)","34.9","(X)","(X)","(X)","52380","2903","0.6","0.5","0.9","0.7","2.5","1.4","3.4","1.5","9.5","2.2","15.8","2.7","18.1","2.7","26.3","2.9","11.8","2.0","11.1","1.9","98800","4906","N","N","(X)","(X)","(X)","(X)","(X)","(X)","52589","2515","10.0","2.0","6.8","1.8","13.1","3.0","13.8","2.6","18.3","3.2","21.8","3.6","7.3","1.7","5.6","1.2","1.8","1.1","1.5","0.7","40209","2925","49996","3674","(X)","(X)","(X)","(X)","29.8","(X)",
"1600000US3137000","Omaha city, Nebraska","201469","2293","7.0","1.1","4.5","0.7","6.9","1.0","8.5","1.1","12.6","1.0","18.0","1.1","13.1","1.3","14.6","1.2","6.8","0.8","7.9","0.8","62948","2250","91342","3767","32.8","(X)","(X)","(X)","(X)","(X)","115515","3541","3.4","0.8","2.1","0.7","4.5","1.4","5.9","1.2","9.9","1.6","16.7","1.5","15.2","2.0","19.9","1.9","10.6","1.3","11.7","1.3","88361","4657","117040","6347","(X)","(X)","35.7","(X)","(X)","(X)","82557","3444","1.6","0.7","1.2","0.6","1.9","0.8","3.1","1.0","7.5","1.6","14.8","1.8","16.9","2.3","23.5","2.3","14.4","1.8","15.1","1.8","104658","4627","139569","7582","(X)","(X)","(X)","(X)","(X)","(X)","85954","3785","12.7","2.2","8.2","1.5","10.7","1.6","12.5","2.0","16.4","2.0","19.5","2.2","9.5","1.7","6.8","1.4","1.2","0.5","2.5","0.8","40162","1842","53701","3499","(X)","(X)","(X)","(X)","27.3","(X)",
"1600000US3223770","Enterprise CDP, Nevada","83983","3971","6.2","1.9","1.1","0.6","4.6","1.3","7.4","2.0","10.8","2.2","15.7","2.3","12.3","2.5","20.2","3.0","10.4","2.3","11.3","2.3","84902","7164","105516","6221","43.4","(X)","(X)","(X)","(X)","(X)","57043","3456","5.0","1.9","0.7","0.5","3.1","1.7","6.6","2.2","9.9","2.3","16.3","3.3","14.2","2.7","20.5","3.2","10.7","2.6","13.0","3.3","90353","7239","111050","8521","(X)","(X)","46.9","(X)","(X)","(X)","38741","3113","2.2","1.2","0.2","0.3","2.9","1.9","6.8","2.9","8.3","2.6","13.1","3.0","13.0","3.4","23.5","4.0","14.3","3.4","15.8","4.0","109358","12871","N","N","(X)","(X)","(X)","(X)","(X)","(X)","26940","3548","10.0","3.8","2.4","1.5","8.1","3.2","9.6","4.3","12.6","4.3","19.5","5.2","9.3","3.6","16.3","4.4","6.3","3.4","6.1","2.7","60160","9217","83023","11552","(X)","(X)","(X)","(X)","34.6","(X)",
"1600000US3231900","Henderson city, Nevada","124470","3117","4.7","1.2","2.3","0.8","5.4","1.1","8.3","1.4","10.0","1.4","17.7","2.1","14.3","1.5","16.3","2.0","10.9","1.8","10.1","1.5","77924","3799","105807","6058","38.6","(X)","(X)","(X)","(X)","(X)","85157","2540","3.4","1.3","1.4","0.7","3.6","1.1","6.9","1.5","9.6","1.8","17.0","2.3","13.7","1.8","18.5","2.5","14.3","2.3","11.6","1.7","88633","4555","120457","8097","(X)","(X)","39.5","(X)","(X)","(X)","63220","3189","2.3","1.3","1.2","0.7","2.1","0.9","4.9","1.6","8.7","1.8","14.9","2.5","14.5","2.5","19.5","3.0","17.1","2.9","14.8","2.2","102244","5193","N","N","(X)","(X)","(X)","(X)","(X)","(X)","39313","3425","8.0","2.7","3.6","1.8","11.3","2.8","11.3","2.4","11.8","3.4","20.6","3.8","14.6","2.9","11.0","2.5","4.4","2.3","3.3","1.6","52899","4653","66498","5166","(X)","(X)","(X)","(X)","34.6","(X)",
"1600000US3240000","Las Vegas city, Nevada","250350","5195","8.7","0.9","3.8","0.6","8.1","0.8","9.6","1.0","12.6","1.0","16.7","1.1","12.9","1.1","13.4","1.1","6.4","0.8","7.9","0.9","59746","1799","84820","3235","44.8","(X)","(X)","(X)","(X)","(X)","152708","3812","5.2","1.0","1.9","0.6","5.1","0.9","8.7","1.1","12.4","1.4","16.6","1.4","15.0","1.4","16.4","1.5","8.4","1.2","10.3","1.3","75088","3147","100540","4856","(X)","(X)","46.6","(X)","(X)","(X)","103134","4185","3.3","1.0","1.1","0.6","3.9","0.8","6.7","1.2","9.1","1.6","16.2","1.8","16.9","1.8","18.8","2.0","10.5","1.7","13.5","1.8","87754","4771","117648","6588","(X)","(X)","(X)","(X)","(X)","(X)","97642","5102","15.0","2.0","7.2","1.4","13.4","1.7","12.5","1.7","13.8","2.2","15.6","2.0","9.2","1.5","7.4","1.3","2.2","0.7","3.6","1.1","36725","2305","55282","4216","(X)","(X)","(X)","(X)","39.4","(X)",
"1600000US3251800","North Las Vegas city, Nevada","85966","3596","6.9","1.6","1.7","0.7","7.1","1.3","7.7","1.7","10.5","1.9","23.4","2.8","14.6","2.5","18.3","2.3","5.4","1.3","4.3","1.1","67035","2506","80764","4164","52.5","(X)","(X)","(X)","(X)","(X)","62563","2523","6.4","1.8","1.3","0.7","6.5","1.5","6.0","1.9","10.1","2.1","22.1","3.1","16.8","3.0","20.9","2.9","5.6","1.7","4.3","1.5","71365","5275","83659","4650","(X)","(X)","54.4","(X)","(X)","(X)","38546","2713","2.5","1.3","1.2","0.9","4.1","1.9","3.1","1.5","10.0","2.8","21.6","3.3","16.9","3.8","26.7","3.7","6.9","2.1","6.8","2.5","85421","5028","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23403","2899","11.3","3.7","3.4","2.1","11.2","4.1","14.1","4.8","15.5","5.1","20.5","5.9","9.9","3.3","7.2","2.8","2.9","1.9","3.9","2.6","41531","5240","62513","9905","(X)","(X)","(X)","(X)","41.4","(X)",
"1600000US3254600","Paradise CDP, Nevada","78005","3685","10.8","2.0","3.0","0.9","10.8","1.8","10.4","1.7","14.8","2.2","19.7","2.0","10.4","1.9","11.4","1.8","4.3","1.1","4.4","1.2","50096","3117","65981","3590","40.7","(X)","(X)","(X)","(X)","(X)","41504","3068","8.0","2.2","2.3","1.5","8.5","2.2","9.6","2.4","15.0","3.1","19.1","3.3","11.3","2.5","14.2","2.6","5.8","1.6","6.1","2.0","56980","4851","76883","5792","(X)","(X)","43.1","(X)","(X)","(X)","25445","2598","4.3","2.1","0.2","0.4","6.6","2.7","6.4","2.6","12.1","3.8","18.2","4.0","15.7","3.9","21.0","4.1","7.6","2.6","8.0","2.5","77055","7284","94343","7344","(X)","(X)","(X)","(X)","(X)","(X)","36501","2613","14.7","3.3","4.7","1.6","14.3","2.9","13.0","2.6","14.4","3.3","18.8","3.3","8.0","2.4","7.2","2.5","2.6","1.6","2.1","1.1","38429","4482","50743","3988","(X)","(X)","(X)","(X)","35.6","(X)",
"1600000US3260600","Reno city, Nevada","110993","2468","7.9","1.5","3.7","1.0","6.1","1.1","9.1","1.5","10.3","1.5","18.1","2.3","13.1","1.7","16.3","2.1","8.3","1.3","7.0","1.2","67478","4403","90551","4556","27.6","(X)","(X)","(X)","(X)","(X)","60766","2751","3.7","1.3","3.1","1.3","4.6","1.5","6.6","1.9","9.2","2.2","16.9","2.4","16.2","2.4","18.3","2.7","11.1","2.1","10.3","2.0","83844","4815","110565","7561","(X)","(X)","28.4","(X)","(X)","(X)","41687","2810","2.7","1.4","2.4","1.2","1.7","0.9","3.4","1.3","7.4","2.5","16.6","3.3","16.2","3.0","21.3","3.4","14.9","2.9","13.5","2.4","99315","8754","N","N","(X)","(X)","(X)","(X)","(X)","(X)","50227","3223","13.3","3.0","5.0","1.8","8.8","2.1","12.4","2.4","11.8","2.7","19.5","3.9","8.8","2.3","13.7","2.9","4.3","1.6","2.3","0.9","46952","5674","63019","4248","(X)","(X)","(X)","(X)","26.3","(X)",
"1600000US3268400","Sparks city, Nevada","43392","2224","3.2","1.4","1.8","1.4","3.4","1.4","6.5","1.9","14.8","3.4","16.1","3.5","15.3","3.3","23.6","3.7","8.8","3.2","6.6","1.9","78778","6793","99038","9304","31.8","(X)","(X)","(X)","(X)","(X)","27425","1766","1.7","1.3","1.0","1.4","2.1","1.6","5.1","2.4","14.3","3.8","16.0","4.2","14.0","3.8","28.7","5.7","8.4","3.2","8.6","2.7","92958","13547","111555","15587","(X)","(X)","33.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","108153","10377","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15967","2209","6.5","3.4","3.2","2.5","5.9","2.6","12.1","4.8","17.9","6.4","19.3","6.7","16.7","6.6","8.1","3.5","7.2","5.3","3.0","2.1","55587","8999","69039","8066","(X)","(X)","(X)","(X)","27.2","(X)",
"1600000US3268585","Spring Valley CDP, Nevada","88063","3751","8.1","1.9","3.7","1.5","10.0","1.7","8.5","1.6","12.5","2.6","17.2","2.6","12.3","2.2","15.8","2.4","6.0","1.7","6.0","1.4","61179","3724","80733","4407","41.0","(X)","(X)","(X)","(X)","(X)","47594","3448","7.5","2.2","1.4","0.9","7.0","2.0","8.3","2.8","10.1","2.6","16.3","3.1","15.4","3.5","17.4","3.1","8.3","2.5","8.5","2.3","73947","6996","94934","7576","(X)","(X)","43.7","(X)","(X)","(X)","30607","2945","5.2","2.4","1.0","0.9","6.5","2.1","7.6","3.0","7.1","2.3","14.6","3.8","18.1","4.6","19.0","3.9","9.9","3.8","11.1","3.2","85723","5035","N","N","(X)","(X)","(X)","(X)","(X)","(X)","40469","3456","10.1","3.1","5.5","3.0","14.1","3.1","10.7","2.6","14.8","4.4","16.6","4.0","9.9","2.8","12.6","3.4","3.2","2.2","2.5","1.3","45362","4035","60820","4938","(X)","(X)","(X)","(X)","35.8","(X)",
"1600000US3271400","Sunrise Manor CDP, Nevada","62737","2868","9.1","1.9","4.7","1.3","8.5","2.1","12.8","2.3","13.7","2.4","20.4","2.4","13.7","2.4","12.3","2.1","3.0","1.0","1.8","0.8","51287","3506","62130","2732","51.5","(X)","(X)","(X)","(X)","(X)","44462","2635","5.8","2.0","4.1","1.6","8.4","2.3","12.6","2.5","12.5","3.0","21.0","3.3","15.0","2.7","15.2","2.7","3.0","1.1","2.4","1.1","56640","3896","67841","3511","(X)","(X)","54.5","(X)","(X)","(X)","26213","2194","2.4","1.7","1.2","0.9","6.2","2.6","10.8","3.2","9.3","3.4","26.1","4.7","16.3","3.6","19.7","3.6","4.2","1.7","3.8","1.9","71507","3076","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18275","1682","19.3","4.6","7.0","2.8","12.0","4.1","16.8","5.5","16.0","4.4","14.1","3.7","8.7","3.5","4.9","2.5","0.9","1.1","0.3","0.4","32844","3652","40496","4008","(X)","(X)","(X)","(X)","41.4","(X)",
"1600000US3345140","Manchester city, New Hampshire","48649","2196","3.9","1.4","2.2","0.8","6.5","2.0","5.8","1.7","11.8","2.6","20.6","3.2","19.0","3.7","18.7","3.4","7.3","2.1","4.1","1.4","73639","4979","84659","4156","33.9","(X)","(X)","(X)","(X)","(X)","26747","1835","4.5","2.0","1.4","1.2","4.8","2.6","5.2","2.5","8.7","3.3","18.6","4.5","16.9","4.2","24.7","5.1","8.9","3.0","6.4","2.5","82780","7919","96113","6475","(X)","(X)","37.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","96806","10218","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21902","2487","5.4","2.6","3.2","1.6","8.9","2.8","7.2","2.4","18.6","4.1","22.9","4.9","17.7","5.3","10.4","3.4","4.7","3.1","0.9","0.9","58768","4586","65577","5218","(X)","(X)","(X)","(X)","28.5","(X)",
"1600000US3350260","Nashua city, New Hampshire","36986","1692","3.3","1.2","2.6","1.2","7.3","2.2","5.1","1.9","9.5","2.9","17.1","3.4","13.6","2.7","22.2","4.1","9.4","2.7","9.8","2.3","85870","7255","107741","7704","35.4","(X)","(X)","(X)","(X)","(X)","22668","1412","1.9","1.4","0.9","0.8","4.7","2.4","2.5","1.6","7.1","3.2","15.8","4.4","14.2","3.9","27.0","5.2","12.4","3.8","13.5","3.6","102489","5010","127640","10346","(X)","(X)","36.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","109264","13359","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14318","1876","5.6","2.3","5.3","2.8","11.5","4.1","9.7","4.2","15.2","5.7","19.4","5.1","12.4","4.4","13.3","4.4","5.1","3.3","2.5","1.6","52302","8084","71687","9615","(X)","(X)","(X)","(X)","33.0","(X)",
"1600000US3403580","Bayonne city, New Jersey","28375","1836","5.5","2.5","6.0","2.2","5.6","2.4","7.0","2.8","12.1","3.5","16.2","3.8","14.5","4.0","17.9","3.8","7.0","2.3","8.1","2.7","73110","9658","94297","12458","37.3","(X)","(X)","(X)","(X)","(X)","17486","1185","2.3","1.9","2.4","2.2","6.5","3.5","6.7","3.1","10.2","3.9","13.5","5.4","15.1","5.2","22.7","5.0","8.2","2.8","12.6","4.1","86672","7333","108338","11720","(X)","(X)","41.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","103859","11972","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10889","2155","10.6","5.3","11.8","5.2","6.0","4.3","9.9","5.4","14.2","6.4","17.8","6.6","13.2","5.4","10.3","5.8","5.1","3.6","0.9","1.5","47273","6432","57457","8494","(X)","(X)","(X)","(X)","30.8","(X)",
"1600000US3410000","Camden city, New Jersey","24276","1947","12.4","4.5","9.3","3.4","14.0","4.7","8.7","3.1","12.7","4.2","19.2","5.6","10.1","3.9","8.8","3.2","2.7","1.8","2.1","1.9","39654","8880","53145","6353","55.6","(X)","(X)","(X)","(X)","(X)","16031","1369","11.1","5.1","4.8","3.6","12.9","5.3","7.7","3.6","20.7","6.9","17.7","5.9","12.2","5.4","8.7","4.9","3.4","2.3","0.9","1.0","40333","9632","54584","6520","(X)","(X)","57.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64261","12718","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8245","1670","15.0","8.3","18.1","7.6","22.6","8.8","10.8","5.8","4.2","3.6","15.9","7.3","4.2","4.4","8.5","4.9","0.0","2.5","0.7","1.1","21463","3389","36957","6863","(X)","(X)","(X)","(X)","48.4","(X)",
"1600000US3413690","Clifton city, New Jersey","32408","2260","5.6","2.7","3.2","2.2","5.2","2.4","7.0","2.7","8.9","3.4","16.2","4.1","12.7","2.8","18.1","3.9","9.6","3.0","13.6","3.5","81857","11576","109810","11545","43.9","(X)","(X)","(X)","(X)","(X)","22810","1656","4.4","2.9","1.5","1.9","4.1","2.8","4.6","2.7","8.6","3.8","14.2","4.2","14.8","3.6","19.8","4.5","11.2","3.5","16.8","5.0","97350","10213","124091","15376","(X)","(X)","45.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","122514","19074","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9598","1970","8.5","5.9","7.0","5.6","8.4","4.5","15.3","7.4","9.7","6.4","19.9","9.1","9.5","4.7","14.6","7.6","3.9","4.2","3.2","2.1","50570","11162","67726","11531","(X)","(X)","(X)","(X)","38.1","(X)",
"1600000US3419390","East Orange city, New Jersey","28318","1853","6.6","3.1","5.0","1.8","13.6","4.2","10.4","4.6","13.5","4.3","18.5","5.0","14.2","3.7","12.6","4.0","2.5","1.8","3.0","1.7","51368","10644","65941","8288","56.2","(X)","(X)","(X)","(X)","(X)","15897","1218","3.1","2.9","0.7","1.2","6.6","4.8","13.5","6.6","17.0","6.5","22.2","6.5","12.7","4.9","18.3","6.3","2.6","2.2","3.3","2.3","60579","6286","73615","8270","(X)","(X)","64.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64510","22858","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12421","2350","12.7","6.0","10.5","3.9","22.6","8.2","8.7","5.1","7.7","4.3","13.7","6.1","17.1","7.1","3.5","2.3","1.5","2.5","2.1","2.6","27193","13358","51507","13258","(X)","(X)","(X)","(X)","44.7","(X)",
"1600000US3421000","Elizabeth city, New Jersey","46107","2059","8.1","2.3","4.3","2.3","8.4","2.3","13.8","3.1","14.9","3.2","18.5","3.0","10.2","2.6","10.8","2.2","5.3","1.9","5.7","2.1","51549","9227","71065","5570","42.3","(X)","(X)","(X)","(X)","(X)","32282","1747","7.0","2.6","1.0","1.0","7.6","2.4","13.4","3.9","14.1","3.6","17.0","3.3","13.2","3.7","14.1","3.1","5.9","2.4","6.7","2.4","60531","4207","78149","5896","(X)","(X)","47.1","(X)","(X)","(X)","17445","1970","2.5","2.9","0.0","1.2","2.6","1.8","12.3","4.9","12.8","4.8","23.8","5.4","17.3","5.5","12.9","4.1","8.1","3.9","7.6","3.3","72220","4896","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13825","2030","16.6","5.9","13.4","7.4","12.3","5.2","16.1","5.8","14.8","5.5","15.0","5.7","3.3","2.2","6.8","3.2","0.0","1.5","1.6","2.1","30189","4241","43531","9705","(X)","(X)","(X)","(X)","25.6","(X)",
"1600000US3436000","Jersey City city, New Jersey","119158","3269","6.9","1.6","5.8","1.2","8.0","1.4","5.7","1.4","6.9","1.3","13.5","1.8","9.9","1.4","16.1","2.1","8.1","1.6","19.1","2.0","81958","5257","123545","6614","44.5","(X)","(X)","(X)","(X)","(X)","66960","3186","5.4","1.9","3.9","1.4","7.1","2.1","6.7","2.3","7.7","2.0","11.3","2.4","11.0","2.1","16.8","2.5","8.1","1.9","21.9","2.9","93528","5817","139450","10991","(X)","(X)","50.0","(X)","(X)","(X)","46483","3438","2.4","1.8","2.6","1.6","4.0","2.0","4.4","1.9","6.3","2.0","8.8","2.2","11.6","2.7","20.2","3.6","9.6","2.4","30.1","3.8","123098","5066","N","N","(X)","(X)","(X)","(X)","(X)","(X)","52198","3843","9.3","2.3","9.0","2.4","9.4","2.2","5.3","1.6","5.7","1.6","14.9","3.0","8.7","2.1","14.9","3.0","7.7","2.2","15.0","3.0","67261","7652","100011","8034","(X)","(X)","(X)","(X)","36.9","(X)",
"1600000US3438580","Lakewood CDP, New Jersey","13701","2032","10.6","6.1","0.8","1.1","13.3","8.8","16.3","8.3","14.2","6.4","10.3","5.2","11.1","5.3","8.3","4.0","6.5","5.7","8.6","5.0","40338","11216","76923","16898","62.8","(X)","(X)","(X)","(X)","(X)","11501","1917","3.7","3.8","0.6","1.1","14.0","10.1","19.4","9.8","12.5","6.2","9.4","5.6","13.3","6.3","9.8","4.8","7.8","6.9","9.5","5.7","48361","18753","85298","19612","(X)","(X)","65.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","49.2","(X)",
"1600000US3451000","Newark city, New Jersey","115145","3722","12.4","2.0","7.2","1.5","12.7","2.0","10.3","2.0","13.4","1.9","19.6","2.7","9.0","2.0","9.3","2.0","3.5","1.1","2.7","1.0","43242","4064","60480","5893","44.3","(X)","(X)","(X)","(X)","(X)","70901","3150","8.7","2.2","3.6","1.3","10.9","2.4","11.5","2.5","15.9","2.5","20.6","3.1","11.1","2.4","9.5","2.1","4.6","1.6","3.6","1.5","49197","4197","70520","8685","(X)","(X)","45.8","(X)","(X)","(X)","32002","3170","3.7","2.2","1.0","1.1","4.3","2.1","12.5","3.7","14.9","4.0","22.8","4.6","14.8","4.0","13.1","3.7","7.9","3.3","5.0","2.6","66207","8751","85932","10540","(X)","(X)","(X)","(X)","(X)","(X)","44244","3945","21.3","4.3","13.3","3.2","18.0","3.9","9.7","3.4","8.9","3.0","14.0","4.0","6.5","2.5","6.3","2.2","1.0","0.9","0.9","0.8","23157","4381","38476","4365","(X)","(X)","(X)","(X)","39.2","(X)",
"1600000US3456550","Passaic city, New Jersey","20446","1258","5.4","3.1","10.0","3.6","9.8","3.1","11.3","4.0","11.4","3.6","19.4","4.1","11.7","4.0","8.8","3.2","7.0","2.9","5.2","1.9","51806","5803","75679","8166","43.0","(X)","(X)","(X)","(X)","(X)","15391","794","5.8","2.9","10.0","4.1","8.2","3.9","11.8","3.5","12.3","3.6","16.4","4.7","12.7","5.1","9.5","3.7","7.1","3.5","6.2","2.3","51651","8955","79933","10073","(X)","(X)","43.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78813","18107","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5055","1304","17.0","10.2","18.1","10.0","17.3","7.8","18.5","10.7","1.3","2.1","17.7","8.6","2.2","2.3","4.1","4.2","2.8","3.0","1.0","1.6","24121","6709","37429","7598","(X)","(X)","(X)","(X)","34.6","(X)",
"1600000US3457000","Paterson city, New Jersey","51612","2208","9.7","2.7","9.4","2.2","10.9","2.5","9.5","2.2","12.8","2.8","17.6","3.5","9.6","2.8","11.9","3.1","5.3","1.8","3.4","1.4","46451","6122","63899","5038","57.8","(X)","(X)","(X)","(X)","(X)","37277","2045","6.6","2.5","6.2","2.3","9.7","2.9","9.9","2.6","15.2","3.5","18.3","4.0","11.3","3.4","12.8","3.5","6.2","2.3","3.7","1.6","56250","10468","69645","5912","(X)","(X)","60.9","(X)","(X)","(X)","18611","1743","4.2","3.0","2.6","1.8","6.9","3.1","7.1","3.9","14.1","4.9","17.9","5.2","12.6","5.0","18.8","5.4","9.7","4.0","6.2","3.3","70941","9054","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14335","2087","20.0","6.9","19.7","5.8","12.1","4.1","11.7","4.9","8.0","4.2","13.5","6.2","6.7","3.8","6.1","3.9","1.1","1.3","1.0","1.5","21134","9221","37790","6783","(X)","(X)","(X)","(X)","45.7","(X)",
"1600000US3473110","Toms River CDP, New Jersey","35128","2522","5.9","3.0","2.9","1.3","7.3","2.8","3.5","1.7","8.0","2.8","15.1","3.0","13.4","3.5","17.2","3.7","12.2","3.3","14.5","3.7","87797","7365","113603","10754","31.3","(X)","(X)","(X)","(X)","(X)","24111","1531","3.8","3.2","0.6","0.8","2.2","1.6","1.3","1.2","7.7","3.7","14.1","3.7","13.4","3.8","20.0","5.0","16.4","4.9","20.5","5.1","115274","19782","140526","12956","(X)","(X)","31.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","142757","13252","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11017","2202","10.6","5.7","7.7","3.7","18.6","7.5","8.2","4.2","12.0","4.8","18.7","5.9","10.1","5.1","11.2","4.4","1.4","1.8","1.5","1.2","41609","11356","51207","6353","(X)","(X)","(X)","(X)","30.4","(X)",
"1600000US3474000","Trenton city, New Jersey","34116","2347","13.8","4.8","9.4","3.7","8.0","3.6","13.1","4.2","13.6","4.4","12.7","3.5","13.3","3.4","10.1","3.3","2.8","2.1","3.1","1.7","41715","5494","61100","8510","56.1","(X)","(X)","(X)","(X)","(X)","19143","1803","8.8","5.3","2.2","2.1","9.0","5.4","5.7","3.8","14.5","6.7","17.5","5.8","16.8","6.4","15.5","6.0","5.0","3.7","5.0","2.8","67694","13611","82168","13821","(X)","(X)","59.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83163","11078","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14973","2227","21.8","7.8","18.6","7.7","8.2","5.2","20.2","7.6","13.5","6.0","8.5","4.8","6.0","4.1","2.4","2.2","0.0","1.4","0.8","1.3","25452","7667","31317","5382","(X)","(X)","(X)","(X)","49.2","(X)",
"1600000US3474630","Union City city, New Jersey","24041","1747","9.9","3.5","4.7","2.5","5.6","2.5","6.0","2.9","16.4","4.4","17.2","4.5","15.6","4.7","14.8","4.7","4.1","2.5","5.6","2.3","59393","8620","78894","8156","49.1","(X)","(X)","(X)","(X)","(X)","15663","1289","8.8","4.6","2.4","2.0","3.9","2.2","9.1","4.9","17.6","6.6","18.3","5.4","16.8","5.0","14.3","5.6","2.9","3.2","6.1","3.2","59940","9419","81309","10431","(X)","(X)","54.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78199","10821","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8378","1838","16.2","6.9","11.7","6.8","8.6","6.1","4.1","3.7","11.6","7.2","11.6","6.2","12.2","6.7","14.5","7.4","4.8","3.6","4.7","3.7","46567","15453","66895","13005","(X)","(X)","(X)","(X)","37.5","(X)",
